Day,Month,Year,DomWater,MakeUpWater,LoopWater,TowerWater,Remainder
12,9,2010,109100,3420,30,19830,85820
13,9,2010,159800,2850,40,21290,135620
14,9,2010,129877,2910,40,12920,114007
15,9,2010,151088,2840,80,14810,133358
16,9,2010,79706,2550,40,7750,69366
17,9,2010,131750,2840,30,14590,114290
18,9,2010,121094,2850,40,8350,109854
19,9,2010,112376,2750,60,8010,101556
20,9,2010,109346,3190,390,17500,88266
21,9,2010,140996,2930,40,17390,120636
22,9,2010,126343,3080,50,10350,112863
23,9,2010,150390,3110,50,20190,127040
24,9,2010,119436,4500,20,13490,101426
25,9,2010,119521,2750,100,9750,106921
26,9,2010,118940,3010,80,13950,101900
27,9,2010,112415,2980,40,112415,-3020
28,9,2010,121216,2840,30,12010,106336
29,9,2010,134425,3070,80,18260,113015
30,9,2010,130178,2500,30,18860,108788
1,10,2010,158401,2780,70,14620,140931
2,10,2010,88774,2790,270,5030,80684
3,10,2010,116021,2760,30,7450,105781
4,10,2010,135613,2920,40,10670,121983
5,10,2010,140312,2830,40,14940,122502
6,10,2010,102431,2910,20,20830,78671
7,10,2010,153012,2830,40,20010,130132
8,10,2010,113178,2950,100,27520,82608
9,10,2010,129431,2700,10,24310,102411
10,10,2010,130716,2800,0,20300,107616
11,10,2010,138971,2740,50,21610,114571
12,10,2010,144087,2530,30,18640,122887
13,10,2010,116208,2770,20,14220,99198
14,10,2010,140805,2970,70,13040,124725
15,10,2010,120704,2920,30,11770,105984
16,10,2010,110887,2950,100,6060,101777
17,10,2010,99473,3130,60,5570,90713
18,10,2010,154411,2350,50,5230,146781
19,10,2010,93232,2150,50,6980,84052
20,10,2010,124216,1650,0,1650,120916
21,10,2010,107263,1950,90,0,105223
22,10,2010,107387,3240,50,0,104097
23,10,2010,103283,3040,500,0,99743
24,10,2010,94689,2810,100,0,91779
25,10,2010,171179,2340,30,0,168809
26,10,2010,98675,1600,30,0,97045
27,10,2010,107193,2350,50,0,104793
28,10,2010,120448,2440,100,0,117908
29,10,2010,117141,2730,30,0,114381
30,10,2010,77478,2060,60,0,75358
31,10,2010,83828,2120,60,0,81648
1,11,2010,158662,2050,90,0,156522
2,11,2010,109822,2180,90,0,107552
3,11,2010,121639,2840,70,0,118729
4,11,2010,127050,2560,100,0,124390
5,11,2010,177227,2610,90,0,174527
6,11,2010,78540,2950,70,0,75520
7,11,2010,73718,1800,80,0,71838
8,11,2010,123263,2380,60,0,120823
9,11,2010,108002,1800,60,0,106142
10,11,2010,96193,1880,70,0,94243
11,11,2010,85914,1920,130,0,83864
12,11,2010,114623,1930,50,0,112643
13,11,2010,87564,1990,10,0,85564
14,11,2010,126341,2120,10,0,124211
15,11,2010,80332,2080,10,0,78242
16,11,2010,138019,2390,10,0,135619
17,11,2010,114345,2230,10,0,112105
18,11,2010,81342,2570,30,0,78742
19,11,2010,117064,2450,10,0,114604
20,11,2010,93286,3570,10,0,89706
21,11,2010,114651,4310,20,0,110321
22,11,2010,105732,5370,10,0,100352
23,11,2010,43983,3440,10,0,40533
24,11,2010,15655,2560,10,0,13085
25,11,2010,28547,2900,10,0,25637
26,11,2010,23335,3840,10,0,19485
27,11,2010,19079,3520,10,0,15549
28,11,2010,5704,2210,0,0,3494
29,11,2010,34265,2000,10,0,32255
30,11,2010,15765,2960,10,0,12795
1,12,2010,35103,3900,10,0,31193
2,12,2010,35654,4220,10,0,31424
3,12,2010,31752,3630,10,0,28112
4,12,2010,47952,3480,10,0,44462
5,12,2010,3499,3720,10,0,-231
6,12,2010,28485,3000,10,0,25475
7,12,2010,18705,3230,10,0,15465
8,12,2010,34731,3310,10,0,31411
9,12,2010,30000,2240,10,0,27750
10,12,2010,22813,3360,10,0,19443
11,12,2010,3097,2770,0,0,327
12,12,2010,36962,3860,10,0,33092
13,12,2010,38365,8600,10,0,29755
14,12,2010,25176,3900,40,0,21236
15,12,2010,14700,3240,10,0,11450
16,12,2010,52144,2150,10,0,49984
17,12,2010,7832,2130,10,0,5692
18,12,2010,9664,2210,10,0,7444
19,12,2010,35384,3020,10,0,32354
20,12,2010,5038,2570,0,0,2468
21,12,2010,56848,4390,10,0,52448
22,12,2010,27112,9440,10,0,17662
23,12,2010,33435,7340,10,0,26085
24,12,2010,5467,3310,0,0,2157
25,12,2010,4714,2120,0,0,2594
26,12,2010,35501,2220,10,0,33271
27,12,2010,3163,2230,0,0,933
28,12,2010,27790,2750,0,0,25040
29,12,2010,20438,2260,30,0,18148
30,12,2010,46050,2040,10,0,44000
31,12,2010,12823,2120,0,0,10703
1,1,2011,46576,3510,10,0,43056
2,1,2011,71429,2750,10,0,68669
3,1,2011,96261,3130,10,0,93121
4,1,2011,88623,3410,20,0,85193
5,1,2011,106636,2660,10,0,103966
6,1,2011,83877,2520,20,0,81337
7,1,2011,133877,2970,20,0,130887
8,1,2011,65691,2460,10,0,63221
9,1,2011,83084,2250,10,0,80824
10,1,2011,143858,2230,20,0,141608
11,1,2011,96648,2600,10,0,94038
12,1,2011,140099,4380,10,0,135709
13,1,2011,144996,3870,20,0,141106
14,1,2011,84174,2900,10,0,81264
15,1,2011,84174,3680,20,0,80474
16,1,2011,117480,2600,10,0,114870
17,1,2011,78957,2810,10,0,76137
18,1,2011,95763,5690,30,0,90043
19,1,2011,123769,4010,0,0,119759
20,1,2011,114490,3130,10,0,111350
21,1,2011,121153,3610,20,0,117523
22,1,2011,85701,4320,10,0,81371
23,1,2011,111019,4520,10,0,106489
24,1,2011,128102,4190,10,0,123902
25,1,2011,118852,4340,20,0,114492
26,1,2011,88165,3140,20,0,85005
27,1,2011,122083,3050,10,0,119023
28,1,2011,81749,2910,30,0,78809
29,1,2011,114218,3650,10,0,110558
30,1,2011,76694,3530,10,0,73154
31,1,2011,130785,3330,130,0,127325
1,2,2011,109122,4120,20,0,104982
2,2,2011,111080,4370,10,0,106700
3,2,2011,119502,3950,10,0,115542
4,2,2011,105199,3160,20,0,102019
5,2,2011,134764,3330,10,0,131424
6,2,2011,79336,3510,10,0,75816
7,2,2011,120267,5390,10,0,114867
8,2,2011,98123,4010,20,0,94093
9,2,2011,120078,4640,10,0,115428
10,2,2011,103872,4170,10,0,99692
11,2,2011,95106,4140,20,0,90946
12,2,2011,103212,5150,10,0,98052
13,2,2011,102608,4380,10,0,98218
14,2,2011,117459,3800,30,0,113629
15,2,2011,85900,2510,0,0,83390
16,2,2011,81695,2540,10,0,79145
17,2,2011,108774,2060,0,0,106714
18,2,2011,120965,3230,30,0,117705
19,2,2011,83663,3150,10,0,80503
20,2,2011,115587,2850,10,0,112727
21,2,2011,103525,2670,10,0,100845
22,2,2011,102458,2070,20,0,100368
23,2,2011,96240,2630,10,0,93600
24,2,2011,128121,3500,20,0,124601
25,2,2011,104406,4020,10,0,100376
26,2,2011,105811,4010,20,0,101781
27,2,2011,95172,3040,10,0,92122
28,2,2011,127442,3450,20,0,123972
 ,2,2011,  ,  ,0,0,0
 ,2,2011,  ,  ,0,0,0
 ,2,2011,  ,  ,0,0,0
1,3,2011,96750,3100,10,0,93640
2,3,2011,111271,5900,30,0,105341
3,3,2011,126828,5020,20,0,121788
4,3,2011,111881,2630,10,0,109241
5,3,2011,80713,3440,10,0,77263
6,3,2011,83485,2900,20,0,80565
7,3,2011,104727,2480,10,0,102237
8,3,2011,104840,2320,20,0,102500
9,3,2011,123651,2340,10,0,121301
10,3,2011,109623,2630,20,0,106973
11,3,2011,85148,2260,10,0,82878
12,3,2011,115569,3460,20,0,112089
13,3,2011,85139,3090,10,0,82039
14,3,2011,93620,3600,20,0,90000
15,3,2011,38937,1650,50,0,37237
16,3,2011,40095,1330,90,0,38675
17,3,2011,31125,1570,70,0,29485
18,3,2011,21395,1830,70,0,19495
19,3,2011,30221,1780,90,0,28351
20,3,2011,5268,2400,80,0,2788
21,3,2011,9182,1340,80,0,7762
22,3,2011,19216,2600,90,0,16526
23,3,2011,35726,3070,110,0,32546
24,3,2011,12583,2250,120,0,10213
25,3,2011,35681,2060,120,0,33501
26,3,2011,47920,2300,140,0,45480
27,3,2011,82000,2140,230,0,79630
28,3,2011,109070,2490,310,0,106270
29,3,2011,109025,2430,380,0,106215
30,3,2011,89315,2500,370,0,86445
31,3,2011,110644,2060,300,0,108284
1,4,2011,109126,1920,400,0,106806
2,4,2011,77867,1870,400,0,75597
3,4,2011,77423,1690,410,0,75323
4,4,2011,142916,2730,430,0,139756
5,4,2011,109492,2730,390,0,106372
6,4,2011,132239,3630,410,0,128199
7,4,2011,94978,3220,410,0,91348
8,4,2011,128981,2550,430,0,126001
9,4,2011,50399,2570,480,0,47349
10,4,2011,84622,2030,490,0,82102
11,4,2011,140406,3070,460,0,136876
12,4,2011,95128,3650,480,0,90998
13,4,2011,122621,4010,450,0,118161
14,4,2011,142652,4000,470,0,138182
15,4,2011,84272,4060,490,0,79722
16,4,2011,94469,3320,480,0,90669
17,4,2011,89249,2410,460,0,86379
18,4,2011,130717,2870,460,0,127387
19,4,2011,108299,2730,490,0,105079
20,4,2011,113119,3040,480,0,109599
21,4,2011,107080,2920,490,0,103670
22,4,2011,112620,2950,1300,0,108370
23,4,2011,91266,2100,1290,0,87876
24,4,2011,115453,2710,1320,0,111423
25,4,2011,106346,3330,990,0,102026
26,4,2011,118400,2220,490,0,115690
27,4,2011,113015,2640,440,0,109935
28,4,2011,131786,3230,810,0,127746
29,4,2011,88500,2150,450,0,85900
30,4,2011,110226,1880,460,0,107886
 ,4,2011,  ,  ,0,0,0
1,5,2011,82619,3170,450,0,78999
2,5,2011,105328,3120,500,0,101708
3,5,2011,117236,2890,1080,0,113266
4,5,2011,112694,2640,830,6370,102854
5,5,2011,135537,2030,620,7450,125437
6,5,2011,92574,2400,460,12000,77714
7,5,2011,97006,2240,450,10220,84096
8,5,2011,124105,1790,610,10900,110805
9,5,2011,97803,1210,480,15730,80383
10,5,2011,142564,1060,1160,28440,111904
11,5,2011,95327,1290,740,20800,72497
12,5,2011,151870,1980,430,15510,133950
13,5,2011,98420,630,770,13710,83310
14,5,2011,98997,2210,450,5750,90587
15,5,2011,120142,1170,470,11120,107382
16,5,2011,142857,1320,470,21010,120057
17,5,2011,110336,1780,460,11550,96546
18,5,2011,148884,2380,460,13350,132694
19,5,2011,128220,1610,490,21860,104260
20,5,2011,115863,2410,740,12900,99813
21,5,2011,123596,2710,480,15950,104456
22,5,2011,120418,2080,450,17560,100328
23,5,2011,118226,1100,490,21380,95256
24,5,2011,122815,1106,460,17970,103279
25,5,2011,154180,1410,770,18090,133910
26,5,2011,83666,1370,420,11390,70486
27,5,2011,126348,1120,490,15060,109678
28,5,2011,101260,1050,470,11090,88650
29,5,2011,111462,860,460,17290,92852
30,5,2011,135795,1110,520,28320,105845
31,5,2011,137230,1150,500,26230,109350
1,6,2011,136009,1180,530,26890,107409
2,6,2011,140842,1190,800,23630,115222
3,6,2011,170951,1150,460,35220,134121
4,6,2011,93040,1140,410,29860,61630
5,6,2011,125874,1720,440,24950,98764
6,6,2011,173261,1170,470,37760,133861
7,6,2011,117793,1000,450,40230,76113
8,6,2011,101148,1140,530,29580,69898
9,6,2011,105381,2230,520,19220,83411
10,6,2011,82227,570,390,10480,70787
11,6,2011,105780,3010,430,12290,90050
12,6,2011,32069,2180,610,9820,19459
13,6,2011,49511,1200,1510,18310,28491
14,6,2011,0,1060,400,15320,-16780
15,6,2011,0,980,770,22320,-24070
16,6,2011,0,1350,640,24840,-26830
17,6,2011,0,1100,1290,28530,-30920
18,6,2011,0,520,320,23130,-23970
19,6,2011,0,1020,330,24260,-25610
20,6,2011,0,1010,300,22010,-23320
21,6,2011,0,1010,310,24850,-26170
22,6,2011,0,1000,290,21560,-22850
23,6,2011,0,920,260,14590,-15770
24,6,2011,0,920,290,17010,-18220
25,6,2011,0,1270,290,14870,-16430
26,6,2011,0,850,300,18230,-19380
27,6,2011,0,5280,350,24780,-30410
28,6,2011,0,2160,230,19340,-21730
29,6,2011,0,1460,320,24440,-26220
30,6,2011,0,990,280,35180,-36450
31,6,2011,  ,  ,0,0,0
1,7,2011,0,1000,630,29120,-30750
2,7,2011,0,910,350,22520,-23780
3,7,2011,0,620,320,18440,-19380
4,7,2011,0,0,320,18110,-18430
5,7,2011,0,0,330,22320,-22650
6,7,2011,0,3610,310,21040,-24960
7,7,2011,0,3100,370,25200,-28670
8,7,2011,0,2900,310,26840,-30050
9,7,2011,0,2430,360,29150,-31940
10,7,2011,0,2160,320,28690,-31170
11,7,2011,0,1930,360,31840,-34130
12,7,2011,0,1830,340,22470,-24640
13,7,2011,0,3070,350,19880,-23300
14,7,2011,0,3630,360,21470,-25460
15,7,2011,0,1490,350,26000,-27840
16,7,2011,0,1820,660,27550,-30030
17,7,2011,0,740,340,35860,-36940
18,7,2011,0,1210,320,47970,-49500
19,7,2011,131275,1250,300,51370,78355
20,7,2011,89897,1310,320,49790,38477
21,7,2011,73029,1470,350,36920,34289
22,7,2011,93694,1100,330,38320,53944
23,7,2011,76036,1200,350,31000,43486
24,7,2011,72285,1200,450,29020,41615
25,7,2011,81544,1220,430,33360,46534
26,7,2011,67084,1260,410,31050,34364
27,7,2011,68167,1420,430,36960,29357
28,7,2011,74750,2420,440,36920,34970
29,7,2011,71558,1330,400,31850,37978
30,7,2011,77267,1300,510,36490,38967
31,7,2011,36847,1210,450,36847,-1660
1,8,2011,81424,1440,0,0,79984
2,8,2011,83569,1810,1050,80050,659
3,8,2011,66361,2830,450,36820,26261
4,8,2011,97850,2670,460,35990,58730
5,8,2011,66489,2710,480,38150,25149
6,8,2011,63659,2610,450,33630,26969
7,8,2011,62330,2700,470,26010,33150
8,8,2011,0,2480,440,26090,-29010
9,8,2011,85563,1980,430,18900,64253
10,8,2011,84527,1640,450,20470,61967
11,8,2011,75411,4620,490,24900,45401
12,8,2011,62542,3720,450,22830,35542
13,8,2011,46502,3810,420,20160,22112
14,8,2011,67221,4440,420,18490,43871
15,8,2011,79903,6220,450,26750,46483
16,8,2011,120501,5840,460,18630,95571
17,8,2011,93032,6310,420,26830,59472
18,8,2011,107871,5400,480,25950,76041
19,8,2011,122105,5690,420,28640,87355
20,8,2011,137303,5500,390,22850,108563
21,8,2011,67501,5540,370,15600,45991
22,8,2011,144757,5820,440,25880,112617
23,8,2011,140128,5580,440,29280,104828
24,8,2011,114644,4180,450,27140,82874
25,8,2011,107877,4490,410,24950,78027
26,8,2011,0,3800,420,25540,-29760
27,8,2011,0,4050,360,27300,-31710
28,8,2011,0,4080,390,19860,-24330
29,8,2011,0,4120,410,19950,-24480
30,8,2011,40244,3770,410,18410,17654
31,8,2011,136481,3880,460,23970,108171
1,9,2011,136170,3280,400,32710,99780
2,9,2011,162413,2420,450,28560,130983
3,9,2011,96014,2200,400,23440,69974
4,9,2011,88267,2560,480,18110,67117
5,9,2011,40307,1820,440,9310,28737
6,9,2011,99002,2940,500,14310,81252
7,9,2011,129067,7940,420,14750,105957
8,9,2011,127923,6790,450,19950,100733
9,9,2011,124242,6600,430,18380,98832
10,9,2011,133561,4560,430,29510,99061
11,9,2011,141777,4480,510,28770,108017
12,9,2011,152221,4710,460,29320,117731
13,9,2011,183312,4560,360,14730,163662
14,9,2011,10030,4730,530,10030,-5260
15,9,2011,73130,5190,400,10100,57440
16,9,2011,101708,6100,480,7600,87528
17,9,2011,129979,4600,460,8370,116549
18,9,2011,112298,3800,390,9700,98408
19,9,2011,126972,4150,450,17170,105202
20,9,2011,123439,3910,440,14100,104989
21,9,2011,100593,3830,420,7650,88693
22,9,2011,131645,3850,470,4890,122435
23,9,2011,114067,4890,470,5250,103457
24,9,2011,126212,4660,420,4900,116232
25,9,2011,103931,4510,490,7380,91551
26,9,2011,164511,9030,450,12270,142761
27,9,2011,134280,8860,460,13390,111570
28,9,2011,140480,7240,480,19450,113310
29,9,2011,171538,7010,460,14080,149988
30,9,2011,148931,5480,450,10610,132391
 ,9,2011,  ,  ,0,0,0
1,10,2011,119923,5020,440,14320,100143
2,10,2011,171379,3950,510,18510,148409
3,10,2011,87603,4430,500,23330,59343
4,10,2011,186960,5490,580,25660,155230
5,10,2011,210220,8230,490,30300,171200
6,10,2011,167601,6750,450,29190,131211
7,10,2011,196600,6700,580,38410,150910
8,10,2011,141406,6660,490,32850,101406
9,10,2011,197745,6630,460,27970,162685
10,10,2011,146813,6720,520,23910,115663
11,10,2011,163996,6300,500,21020,136176
12,10,2011,121204,6100,470,15740,98894
13,10,2011,144088,6100,410,10100,127478
14,10,2011,177600,6100,480,6670,164350
15,10,2011,93053,5720,500,4240,82593
16,10,2011,146927,5360,480,5610,135477
17,10,2011,123059,5220,520,8930,108389
18,10,2011,99157,4710,480,33420,60547
19,10,2011,153893,4300,490,3600,145503
20,10,2011,126905,3840,570,8070,114425
21,10,2011,161723,3530,630,3970,153593
22,10,2011,106922,3080,580,3930,99332
23,10,2011,113375,2940,590,5460,104385
24,10,2011,130459,3240,800,5150,121269
25,10,2011,114742,7890,490,1900,104462
26,10,2011,160441,5670,430,0,154341
27,10,2011,92044,4440,420,0,87184
28,10,2011,149378,4890,400,0,144088
29,10,2011,87340,4210,390,0,82740
30,10,2011,115121,3990,440,0,110691
31,10,2011,106663,3520,420,0,102723
1,11,2011,122826,3660,420,0,118746
2,11,2011,105529,5320,420,0,99789
3,11,2011,122320,4420,450,0,117450
4,11,2011,152983,4570,420,0,147993
5,11,2011,98494,3640,2740,0,92114
6,11,2011,125489,4490,400,0,120599
7,11,2011,109671,6370,520,0,102781
8,11,2011,131529,4200,300,0,127029
9,11,2011,94454,4490,590,0,89374
10,11,2011,91042,4070,380,0,86592
11,11,2011,108299,4870,480,0,102949
12,11,2011,136468,3740,500,0,132228
13,11,2011,72133,3940,470,0,67723
14,11,2011,118305,4020,480,0,113805
15,11,2011,122834,4000,480,0,118354
16,11,2011,80854,5320,480,0,75054
17,11,2011,102731,6170,490,0,96071
18,11,2011,98882,4150,480,0,94252
19,11,2011,107409,3440,490,0,103479
20,11,2011,105437,2570,500,0,102367
21,11,2011,103380,2220,490,0,100670
22,11,2011,70851,5100,500,0,65251
23,11,2011,10940,2970,490,0,7480
24,11,2011,38921,3190,519,0,35212
25,11,2011,4262,1880,470,0,1912
26,11,2011,36341,1870,470,0,34001
27,11,2011,28210,2070,490,0,25650
28,11,2011,6660,2300,510,0,3850
29,11,2011,45741,3990,520,0,41231
30,11,2011,21657,4690,480,0,16487
 ,11,2011,  ,  ,0,0,0
1,12,2011,41677,3340,580,0,37757
2,12,2011,  ,  ,0,0,0
3,12,2011,  ,  ,0,0,0
4,12,2011,  ,  ,0,0,0
5,12,2011,  ,  ,0,0,0
6,12,2011,  ,  ,0,0,0
7,12,2011,  ,  ,0,0,0
8,12,2011,  ,  ,0,0,0
9,12,2011,  ,  ,0,0,0
10,12,2011,  ,  ,0,0,0
11,12,2011,  ,  ,0,0,0
12,12,2011,  ,  ,0,0,0
13,12,2011,  ,  ,0,0,0
14,12,2011,  ,  ,0,0,0
15,12,2011,  ,  ,0,0,0
16,12,2011,  ,  ,0,0,0
17,12,2011,  ,  ,0,0,0
18,12,2011,  ,  ,0,0,0
19,12,2011,  ,  ,0,0,0
20,12,2011,  ,  ,0,0,0
21,12,2011,  ,  ,0,0,0
22,12,2011,  ,  ,0,0,0
23,12,2011,  ,  ,0,0,0
24,12,2011,  ,  ,0,0,0
25,12,2011,  ,  ,0,0,0
26,12,2011,  ,  ,0,0,0
27,12,2011,  ,  ,0,0,0
28,12,2011,  ,  ,0,0,0
29,12,2011,  ,  ,0,0,0
30,12,2011,  ,  ,0,0,0
31,12,2011,  ,  ,0,0,0
